Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH,Rainfall,Crop
83,51,60,17.495378529710386,48.548232784146634,6.68221003152399,70.74640433439338,Wheat
103,59,97,30.386824804311395,87.09733969140288,6.499628793648169,222.82744459716457,Banana
89,48,56,20.70494574954274,75.61292782817631,5.868012409233316,243.82053381289944,Rice
89,60,53,22.38123789907083,80.35083610687818,5.895783947191417,221.90333514003655,Rice
62,43,51,22.4404308069087,51.87812520451196,6.117791537387675,112.27301275502859,Wheat
71,38,87,21.638993593382345,52.64453391543266,6.7468805226966735,114.45708629270925,Cotton
105,80,98,31.932481157899897,82.94168661773699,6.949472794922011,229.62542370841697,Banana
46,48,64,20.03774629822123,59.610047940027364,6.93831969830267,66.44863964451157,Groundnut
102,48,72,27.398171593579836,79.6961065899254,6.742415494060078,192.9196062624596,Sugarcane
78,45,73,28.43800712157097,51.96336943771507,7.420686865958384,91.49642034451225,Cotton
81,48,40,24.366808702579867,41.29062039599538,6.818310912841641,56.11773232152003,Wheat
59,51,42,29.053551743739714,30.261507727718868,6.5868054467121855,86.92256498241727,Pulses
80,54,59,32.895876317372355,77.70007499114425,6.313603773639256,177.20386565815625,Sugarcane
66,57,52,20.364922964753752,57.14630162396533,6.528502287427836,69.6655534332231,Groundnut
96,51,56,20.863796282794244,62.707235348567636,6.824515604949824,95.68469328406486,Maize
83,71,92,25.48474169288339,82.84399416011496,5.542369309315115,168.08781015953628,Banana
36,50,36,22.614732445264497,43.085089215312564,7.138811546569568,46.80244488456582,Pulses
64,66,59,23.6319379261233,44.98185708913428,6.5728968616834145,102.90269882999425,Groundnut
90,41,54,23.145880257024075,54.50606752726065,6.4082356486228464,110.95206406074112,Maize
91,80,115,31.073780653653852,76.69281688927128,6.860213447255053,129.7282425652707,Banana
115,67,47,31.1920459666663,65.03481601576183,7.217934134611961,158.34644261569196,Sugarcane
65,55,67,17.071769274864103,52.446070264696,6.87007298900456,116.05620180624317,Wheat
90,50,45,20.162876079989438,58.87756903219163,6.717246400984173,80.31610976284388,Wheat
87,67,55,20.661652392419285,78.54543813006705,5.5971597434571905,261.6972361433363,Rice
97,60,50,22.474618709075948,62.903182859149226,7.349682002089386,220.1637854015257,Sugarcane
88,63,94,29.97253859553102,84.21470357376116,6.9030164629865025,242.5084732953269,Banana
45,62,44,23.353816082269102,54.31143220404937,6.538208886979813,105.97250478440748,Groundnut
110,65,50,32.08997681835061,71.98080663684304,5.95564912098898,214.1371105459571,Rice
100,42,67,27.70066974925972,61.62761731262283,6.7647931926670015,245.92379046834012,Sugarcane
90,49,40,34.95673207568152,66.85572927563065,6.679351950659934,150.29340578026765,Sugarcane
44,66,51,27.438247703851324,51.220289060598645,6.572171877287657,67.19067715398218,Groundnut
50,62,59,23.336011791641923,53.18994980917736,6.907922537416921,64.07695741551399,Groundnut
34,46,52,25.333183860464047,32.8469794131034,6.597653368664522,58.51359547147122,Pulses
59,56,47,21.683165819559136,56.23993485197883,6.007214055994558,81.80351284055197,Groundnut
86,61,65,23.595507955020125,60.246420748255034,6.682144374212099,157.14062112582545,Sugarcane
45,53,55,21.37849451247991,38.68000780480767,6.829296971757307,86.95194092622384,Pulses
42,46,41,26.56665616762634,31.64346629241783,6.962329938388296,88.20577051911373,Pulses
45,45,50,15.215037632787249,46.07750399179771,7.054891634881229,53.883243663270584,Pulses
38,38,43,22.02384186861084,33.379688191191185,6.062146869192655,60.29957621729798,Pulses
77,33,61,24.539226130259724,50.25629908213213,7.382686298978486,79.02451202365324,Cotton
104,58,59,27.823706262461194,66.77117285492281,6.6699273287325465,97.30383357779286,Maize
41,47,63,29.044173847669953,58.84220103604413,6.094111487664668,79.22321709693489,Groundnut
93,50,106,27.524706433954982,73.31240383465834,5.999141626754594,154.6848269205335,Banana
99,88,101,26.280095589072737,75.73645151920422,6.008887881601692,187.0320371905642,Banana
85,44,61,22.084190806820516,49.310629627998374,6.225414136257254,79.33348249846357,Wheat
97,55,43,18.27671170149133,55.65708601938833,6.197049741090334,128.96105990569447,Maize
97,43,53,20.117647520467877,55.319132917196285,6.929291333372099,111.083167344587,Maize
80,50,44,28.690746256871105,76.47830509603016,7.284004748743273,223.19061257709643,Sugarcane
103,59,66,33.220674904573045,60.9824488196979,6.974111279249596,197.7465470627125,Sugarcane
93,62,40,25.721052783571054,58.65122481692822,6.7585043473800726,133.23197176781372,Maize
92,41,67,23.934602281166207,56.46584201627994,6.295559911317568,142.67463070485832,Maize
112,51,44,33.4226530653948,74.94109689210289,6.761440435246867,228.32801433323343,Sugarcane
31,31,56,21.10641874132154,40.155482657935536,6.445894079158135,63.00171290426604,Pulses
68,68,59,16.00463608659706,53.56994394943924,6.398740852910672,105.0110164846613,Wheat
70,46,57,16.14952222473666,47.39104841345642,6.546484135796399,58.56073864516714,Wheat
82,41,64,28.534139765994126,75.54454071510641,6.706528365028023,216.23305523040227,Sugarcane
40,59,46,22.96398084557731,46.92764967571963,6.364984068180641,108.7508503767317,Groundnut
98,57,44,27.33994673562182,57.32126583164105,6.545123094071012,144.7052288584777,Maize
115,64,97,32.28146153827002,76.83115752931973,6.7742020389782125,248.92823443559053,Banana
67,54,40,23.18137219240821,50.477910063404074,6.493057781908076,65.05491295653508,Groundnut
99,58,49,27.068787830180746,59.395643004796845,6.661010742899175,111.55608961616554,Maize
93,57,81,28.134254758470064,80.71375722159502,6.5062155764890655,164.31128140590897,Banana
71,63,43,22.77046595950543,63.494068735861134,6.254138921561657,93.99818858816425,Maize
86,60,68,29.400965747111727,80.27876927994635,7.4799785321621295,211.47747518198258,Sugarcane
48,33,53,25.507086538307792,31.116109325936925,7.183457333415218,89.78818868377405,Pulses
45,42,34,19.239824463411964,33.083018932862245,6.431228044713773,76.8775365027667,Pulses
99,69,49,19.11024400665393,56.99925756583687,6.373854816793225,71.92178485579232,Wheat
68,68,67,24.90313818963301,58.92273835446484,6.388902973891498,88.38463276900075,Groundnut
57,43,59,22.55298938845054,31.31827293407842,7.3255498868963045,85.18221771705484,Pulses
107,54,68,21.680422329699983,77.56387467406627,7.2340986134872045,232.17456485382345,Sugarcane
101,72,65,27.82096531854018,89.35544323859696,6.420522977606085,203.94577226339726,Rice
48,58,46,24.036868499986504,53.159813771828354,6.384885350937263,109.97548380441398,Groundnut
109,64,48,27.920782061532684,72.46880019386195,5.75177593222717,234.42928009220083,Rice
94,87,105,21.15505238759324,85.07391785269509,6.86414229848351,186.36746320488697,Banana
88,54,56,21.42622754948016,53.486514488621026,7.0821066200759315,68.23517160178456,Wheat
107,64,61,21.553952763129008,67.9434099919372,6.544458339718759,109.62223960031393,Maize
88,44,63,33.51820039631505,72.74520202119567,6.990552584456081,249.77444210068506,Sugarcane
116,79,94,33.69762176709619,84.17028510517677,6.516224823200996,214.39004445503917,Banana
92,86,107,29.01756392910238,80.3662927988415,5.752847695920167,136.81669967531448,Banana
39,58,30,28.106029544301585,46.14165839605241,7.1780549575666335,40.959828822444464,Pulses
31,52,53,24.423170500507524,45.03932451372963,6.65751360134346,77.96048194512835,Pulses
49,45,59,25.218807270185074,44.19195766256376,6.667892549138636,82.90803969250481,Groundnut
107,57,93,29.241713537457855,87.07180513888986,6.850882851804682,170.55523683285455,Banana
35,47,41,18.20629660949225,48.579013394981715,6.0343169178328555,95.2762709571582,Pulses
98,48,64,25.97738880596607,84.792907297722,6.341327141349436,176.43436626381748,Sugarcane
81,58,79,20.456548036059633,80.97362031926228,6.862094531295845,245.7427335269192,Sugarcane
95,76,109,31.264561985046896,73.71855892496964,5.66450055846513,129.7303505631232,Banana
49,66,41,26.156498982898608,59.1606903937922,6.330787820207006,95.65244312463646,Groundnut
94,73,97,29.229581436931387,89.34352356579407,5.686462448876909,185.94636939139977,Banana
64,55,48,21.20602677593991,56.821138720615096,7.095492632589107,82.39997447508317,Wheat
59,52,47,27.539834102251664,49.48018043495325,6.8986357546727755,97.8459692992256,Groundnut
85,47,50,21.68150432116208,54.7692681616328,7.1136213979238905,85.28003153271362,Wheat
59,49,76,25.526212250061334,57.040732345635234,7.681771634208441,66.28080624226699,Cotton
101,69,58,26.215391769513815,65.37892415276889,7.290498703244037,224.94020318593118,Sugarcane
109,51,40,22.58756510851202,57.54215176676216,6.085524018065677,141.3418434708018,Maize
67,64,49,17.421207606290373,40.35906941998478,6.519873380688532,86.87398983207228,Wheat
99,53,52,17.889622473442394,48.18892329023147,6.635756227330873,96.6214579930755,Wheat
99,84,100,24.535700282201056,87.28472339862361,6.650624330843936,208.52993684080678,Banana
41,56,33,19.007082682401904,31.486318276718354,6.496560835080723,69.73502535954196,Pulses
118,77,68,25.506205603891424,77.8663362223741,5.617886066288005,183.87320318021833,Rice
85,57,66,18.866658873066086,64.06915686219341,6.263257319868773,102.87266725648622,Maize
101,60,52,34.778063223099544,86.70698759016986,5.515262291633432,242.52548861527197,Rice
101,56,62,21.974083242025237,78.87481559059472,6.1321651648399245,233.17421342324832,Rice
58,40,66,29.764811125069514,57.616413385927004,6.872975496459088,73.9260554312462,Groundnut
80,83,100,22.125621643015197,75.93024703273434,5.756090397613706,181.77287648048605,Banana
111,62,47,34.88568487146837,65.56061704930373,6.552250137035204,209.4016522924926,Sugarcane
109,45,74,27.14378613391659,71.53653913728203,5.996048151716101,200.20319288045943,Rice
64,37,70,24.630546625894816,56.54467345608285,6.835920298134299,70.53934160946974,Cotton
48,44,35,18.430704077034687,35.651263974383326,6.271396222113134,80.06210542495857,Pulses
54,44,32,20.155870857422407,45.394668051480885,6.194413111431247,74.26820256768161,Pulses
62,53,50,23.570827677139025,41.356467439423774,6.23923121945993,89.38405119281279,Groundnut
81,61,56,22.55230627296646,73.61937126404817,5.52885636651348,226.86750582501924,Rice
87,79,101,25.841732144393177,79.08825634587335,6.672292328086983,124.35685995489666,Banana
98,48,53,17.4142655415742,50.494794524803645,6.073936005978667,76.57120692375108,Wheat
89,54,98,33.815328010376064,83.24527026181299,6.102955192195585,249.9344946122441,Banana
99,50,45,23.564187230711017,60.098228308836156,6.225788056051991,128.6849355331724,Maize
108,62,47,21.222891378080817,60.239432403253055,6.848891466817996,212.93796696169048,Sugarcane
64,69,44,23.514544141780167,42.02616733645828,6.324820746829997,79.70738459306989,Wheat
109,82,84,30.60153309500908,78.09227666056881,6.895479725175793,159.85295786280727,Banana
86,56,85,29.657282287768002,77.1984379899067,6.26799343856395,249.49275226722582,Banana
50,35,85,32.59075932606922,48.840606775443405,7.900128009293371,93.12127372174153,Cotton
110,46,54,28.529575655548555,84.06496277466488,6.375116692911074,291.5941252985722,Rice
107,40,45,25.99907578995631,53.44127633986717,6.454720816316098,103.43835449061926,Maize
114,57,64,26.532141385427305,87.91254262406798,6.449907609330954,257.8226020390897,Rice
118,49,70,34.08764337406448,83.47784722765888,5.7551719344500345,158.39761527410099,Rice
86,71,48,30.13645127543205,75.2235930811716,6.0169632172253635,204.25542020872336,Rice
30,50,46,19.131626841624538,42.05907488340738,6.307835665611032,80.36280615837246,Pulses
90,69,69,32.9524179926768,68.336110035182,6.235273474591549,167.27090257458,Sugarcane
79,43,56,18.996050369743138,60.24335768335203,6.19300060421068,103.49402947318809,Maize
73,42,49,27.198640444076773,61.640618395572695,6.897933554617013,105.53884576372664,Maize
54,40,55,29.601029342813007,30.541213080942306,7.0919644836185824,88.99729145756417,Pulses
82,58,69,21.32684726722827,40.38914234397018,6.1796165037167885,61.28680344106096,Wheat
114,81,91,24.646400750137573,76.24724645541721,6.633381161466592,173.61675468777628,Banana
48,44,38,16.95101529756975,41.43328559938358,7.169457161432851,95.76937823963638,Pulses
63,44,64,19.01159907247521,46.652102984640834,7.206211533621969,114.69790085066006,Wheat
75,44,69,20.043349774966636,42.50147387858871,7.120297066701807,91.75329755765308,Wheat
74,41,58,22.59726121932612,53.69343323438379,6.398768300714628,96.71650476785776,Wheat
88,79,73,30.794398617742118,70.96146225068121,6.3722643373201615,248.66679105068098,Rice
63,52,65,21.16203862997317,41.00473798515522,6.754103247950757,64.15057993659651,Groundnut
75,43,66,23.73816625544654,42.00660855234389,6.902876517055096,95.38276521516735,Wheat
90,58,57,25.5349641884516,75.44323032991258,5.919105515635202,229.495246156905,Rice
64,68,43,19.625812849013677,41.77342874712508,7.195597784402581,83.40104075982731,Wheat
102,68,43,19.492910470260338,50.899126669789744,6.927172435606691,101.56076283936916,Maize
78,57,65,15.722652368540246,54.92387815172613,6.254045432390497,75.2077312068361,Wheat
48,62,44,24.1174744381662,40.96125687945488,6.83049794510275,101.2511897476655,Groundnut
83,55,84,31.512306494358096,58.749688907462875,7.15278450039961,94.95855279517117,Cotton
57,44,64,20.50082354202571,54.997107907963255,6.254589179410362,78.45414872179762,Groundnut
69,62,63,15.550231036005878,44.667432629273364,6.284343185722965,97.12424589190266,Wheat
65,42,48,16.57079084380343,48.29469283059591,6.454842420935074,92.7833640269475,Wheat
42,48,34,20.666177877883875,36.92589124056793,6.45833495124152,80.43000964154979,Pulses
38,44,59,18.62415266363085,30.80239158822491,6.2730352227568655,60.601381859732584,Pulses
88,36,66,21.837318654932613,47.11136709922116,7.543560704569925,96.91495231302585,Cotton
98,87,106,32.193557819753366,80.43055677108742,6.576956660111543,236.50948059118582,Banana
93,69,49,23.82100842389098,60.284451408320805,6.949032593958562,195.18891174931258,Sugarcane
104,77,115,22.528547681322724,82.59498325362127,6.167568366467387,142.24621774764375,Banana
69,63,40,20.391893930371356,41.97344196170827,6.100466579304362,65.7360743299505,Groundnut
70,56,69,29.018421404226025,55.27952169290482,6.1397921148217405,89.11285424829603,Cotton
84,57,56,34.98690333736246,82.172982193683,6.087991247400735,162.7882464416325,Sugarcane
52,31,54,16.214538557652464,35.09108985491438,6.091767146510704,71.79474652693894,Pulses
88,57,77,27.75522953901501,50.396102945219816,7.211407482023198,118.20598346439027,Cotton
71,42,42,23.451866976097826,41.703315399806186,6.796731933645113,97.52300414567732,Wheat
38,50,35,15.939869794569164,37.73338569150379,6.971463746680138,99.50278441933372,Pulses
85,68,45,18.81913679430317,68.61978547847957,6.7988401214440355,81.46617469122936,Maize
99,65,61,24.955058715295593,48.556880091675524,6.993260279415956,66.39334023756707,Wheat
48,35,45,18.903219109534476,36.292001918827054,6.69373374697606,41.11196357378266,Pulses
76,54,81,28.548834828354302,49.15769804364224,6.485094116272821,79.7860810302496,Cotton
55,41,61,23.166471380257597,53.60594508329734,6.15227386540255,83.62313925116621,Groundnut
105,67,67,31.584201435856354,66.66313383252844,6.563653678428791,223.001806562497,Sugarcane
70,59,60,24.17819663764663,51.076536387569774,6.0732686499351445,91.27880922739774,Wheat
112,50,61,32.74512658015267,70.22138256137237,5.577013308664622,204.50461930205563,Rice
56,31,66,23.20184466230444,50.98844265696498,7.038510043140807,86.97717530573026,Cotton
61,49,42,21.18892231138475,40.71470911760449,6.789498526469277,67.98940946304664,Wheat
85,63,115,30.66000959881815,88.73691192568992,6.489956506838016,120.92400712142175,Banana
87,73,73,31.849112081076655,76.18455950867352,6.44848022134876,294.15812901395316,Rice
69,64,46,28.147685352139035,56.34601433742894,6.014123544690757,87.74081798279249,Groundnut
81,58,66,20.342476210769824,44.42940422277823,6.076556961125994,103.19451977119053,Wheat
65,49,53,19.85231053249011,50.143898059426164,6.309278365455617,96.94493931319298,Wheat
55,40,53,25.329095399125812,52.18518696454586,6.186251543400292,103.66772759175889,Groundnut
63,41,81,25.681546486696725,49.539208965493074,6.020288306161408,61.91459254184844,Cotton
81,61,43,28.717248576671995,61.184677446577886,6.711875594585093,128.09932237285506,Maize
102,69,61,28.17058554301593,69.63640762976127,6.653707248761473,233.85013395438813,Sugarcane
109,40,41,21.909431210056407,62.98279783792419,6.24736011577005,239.05727342437825,Sugarcane
83,59,49,19.105954100379734,67.87924450990803,6.825221880160637,147.96030562137298,Maize
77,59,69,20.54009854394146,53.81359724364994,6.929187150986562,108.18368194266577,Wheat
106,69,50,29.487614739946586,88.4375184099566,6.429866483964969,249.63746758427726,Rice
97,88,98,23.432248780152108,76.77576217510502,6.425938981774093,128.6400473487546,Banana
88,65,40,31.46798044786214,88.70912311211953,5.552805679916439,169.97706940572942,Rice
84,46,71,30.79524729624034,82.1856988624523,6.326023319356219,160.7290946491947,Sugarcane
44,48,40,23.7306536772086,49.259949749178126,7.193346692087684,82.04750805455565,Pulses
100,50,55,31.772564488867914,73.96475851154058,5.52883517607899,286.6141028620448,Rice
111,42,71,20.719694918174827,75.70116007646526,6.123666908256625,264.4768494237578,Rice
58,57,66,22.100874140731435,56.61023671492669,7.518228536928765,103.19869640871254,Cotton
82,66,69,24.328652793790454,84.53570201200242,6.659198608970924,179.59437546594935,Sugarcane
81,47,46,31.02738196879101,81.54219298927565,5.662810387979862,172.40299663363075,Rice
50,43,56,26.26518259132665,34.518287677525166,6.15014926927088,63.06765935522736,Pulses
117,78,68,24.854565025086824,72.6417409044437,5.973223736106158,268.70440177722577,Rice
35,36,46,17.50822373764033,43.65900799605729,7.1351870141179425,44.30198496538613,Pulses
65,52,75,27.61557475654765,51.208450372317365,7.426816127421838,100.60488750377155,Cotton
103,55,119,22.438858336718685,85.11351778144197,6.16012534433857,190.91534143028727,Banana
102,69,96,32.481938873488374,84.73655080455246,6.774501092728643,239.69922785045821,Banana
99,66,114,22.237620716813833,71.52676250822634,5.96229114048918,201.14359881498802,Banana
69,51,87,27.23944970120385,44.23780311427471,6.101157370333475,91.01822804561272,Cotton
72,42,68,22.288168443146674,59.96795669227272,6.567988995404942,88.35983881644592,Maize
86,56,83,27.423419110606204,77.07926262184824,5.964961257297252,168.91720276364742,Banana
62,65,62,27.713620830546258,51.505064801862204,6.269156377611427,80.06917776867702,Groundnut
63,49,58,21.995226409012293,48.96760479806556,6.638439721779828,62.73369597712911,Groundnut
118,67,41,24.93976895375478,80.72384835766573,6.567328825349169,175.2751772461205,Sugarcane
82,41,53,34.14333194084606,71.46288014669014,7.488938210228793,203.9594653735029,Sugarcane
85,83,87,22.22057645068915,79.3259185228984,5.553750531651622,207.15288679649103,Banana
55,65,57,24.42955187015928,44.01951377096485,6.59258457595538,81.15699587507189,Groundnut
53,56,78,31.02313234837662,54.52902886936873,6.1180253313461,92.04819714817997,Cotton
46,64,56,20.120499223868677,56.29123663199316,6.712294387566489,74.73238501486655,Groundnut
96,58,86,29.03563260242141,84.64382745046818,6.839224957913633,173.91619434203864,Banana
57,56,87,31.109095395693537,57.496475761195356,6.0644296447296675,92.79778532020683,Cotton
113,43,43,32.96455523902539,64.64749631042073,6.906430635369498,237.0305963234445,Sugarcane
53,44,84,32.06655565344102,47.33234606216971,6.129542720965674,98.2151703229506,Cotton
40,55,42,24.250746647630198,42.46707226358143,6.910774244137355,66.55749954520297,Groundnut
97,42,50,32.65722975062135,61.115347002597616,6.401166181855993,201.9916147145729,Sugarcane
99,41,65,26.56738068614922,68.62738776030312,6.446660141844491,112.33581368506646,Maize
93,57,57,33.61023216026286,85.94563624922954,6.205484112353277,238.3638120843964,Rice
67,59,54,22.831351649068495,44.842766657263645,6.741775988644933,97.83713839245802,Groundnut
96,53,104,25.234411469095892,70.79515084945764,5.88045376546188,195.95941952695537,Banana
65,69,49,17.2671734579985,48.61284164347649,6.143786710600435,55.22292463132581,Wheat
105,49,41,25.450046467812744,74.04987235603025,6.095167668218041,204.50876848195344,Rice
109,62,109,24.106138566312428,73.72850091603681,5.61287779297822,188.62727625912686,Banana
88,65,65,22.412051801716697,70.10502059984069,6.023167661333213,241.07290678534528,Sugarcane
97,79,71,21.181005977835113,88.85243162291785,5.809016961735894,290.39600911626803,Rice
59,39,46,26.301438183186306,32.10967733856596,7.278343000463224,48.8727113516781,Pulses
61,53,57,21.41934139765721,40.37014749700803,7.122802464309858,73.4890180029401,Wheat
99,47,50,24.281497006378792,64.89105192407533,6.127613341711682,145.71130356303627,Maize
89,61,112,21.29455207094387,80.8156213094492,6.787596938392196,122.46886421706155,Banana
97,48,61,22.447511341436712,81.17571653830649,6.0555174259309785,216.38021671942062,Rice
104,51,68,30.08986929863359,79.65297936039627,6.303738397878491,231.82872775698215,Sugarcane
101,56,49,27.418205001486605,60.65167718719292,6.517724033194757,80.93467041679754,Maize
107,56,51,26.040570549184636,53.387812176653775,6.089649114862111,132.9203242184584,Maize
81,77,97,21.183680468631994,84.5965662579046,6.246961882546968,223.51601142459856,Banana
46,42,58,23.073605812959,45.26551651366473,6.600874892095261,62.00492842388506,Groundnut
42,31,53,18.404848985216415,42.50336464659817,7.417553602625427,44.92568359544644,Pulses
115,87,92,21.643906618503102,70.78750738705976,6.0218958715697095,180.6717650398077,Banana
89,46,81,33.78458387721359,55.373362007832746,7.967620511723421,88.58732539351934,Cotton
90,41,47,22.760960138390484,40.62564061543359,7.141821285977458,115.6557257893638,Wheat
103,55,40,20.71534983014197,59.834352883004065,6.00506444290815,127.10465414617985,Maize
90,80,100,22.128953933881938,84.15526727593686,6.82442064985799,156.13829910615362,Banana
58,56,88,23.569584132719093,40.82510320725913,7.238486440765557,74.38508497832102,Cotton
116,77,49,34.320037652191886,85.791476693484,6.344532384119757,292.4064008541616,Rice
57,33,49,26.424197169997548,33.27083172843113,6.102347505006085,87.11985190736614,Pulses
116,72,76,22.417001801721778,79.94041952173725,5.8933178519534115,205.87109096377435,Rice
66,56,61,26.326741681763323,57.37353678213461,7.459330195234243,63.33530800732735,Cotton
96,44,58,34.93671338252213,63.907098962740676,7.080940509789039,222.50759105109017,Sugarcane
111,86,106,29.99511602052182,73.72500368918432,6.492344997610806,184.02867666329135,Banana
109,57,76,21.437543277601932,77.06893124599038,5.743762500206054,296.525392294538,Rice
38,44,41,18.71583188101347,46.22497325173238,6.466836599377776,51.237054700688994,Pulses
98,67,41,22.26014354314904,41.98111261793942,7.13330030150901,57.73310482383208,Wheat
106,77,90,28.633990203010335,72.34307000152546,5.904239731993718,172.5141556533237,Banana
103,89,115,27.527377729157124,74.67569224098011,6.191774858428687,209.29000189210853,Banana
74,47,68,17.57826247544858,47.02920425506219,6.53208170533445,55.670482476352525,Wheat
46,51,40,20.486720180486234,55.01848344746461,6.955105202963458,50.56028938229623,Groundnut
52,68,55,26.763168034302147,54.82918937685107,6.584692875248382,66.56417220872217,Groundnut
60,52,56,29.02912835353918,55.32771500165114,6.493005906005566,107.92742859068879,Groundnut
57,48,33,16.432009511910707,40.87491289626827,7.290624917372019,92.00312368938691,Pulses
92,74,110,32.09043090175369,76.99738971535179,6.313832245923016,174.0822306570771,Banana
76,45,62,19.088023144958775,56.91794273761255,6.802108642333822,54.56459075882624,Wheat
50,47,69,21.03449238710797,51.4216238572581,6.120568161683401,62.03049112905491,Groundnut
72,68,61,20.50253344046687,52.3929722026353,7.196146720389645,98.72976473428625,Wheat
32,57,55,20.74731838252902,36.4057000243822,7.487510324300603,75.42398595758367,Pulses
67,63,58,27.699726459516526,55.041454709999506,6.657146115680161,109.86458368662662,Groundnut
68,43,57,27.977779628049184,47.52069419189088,6.457175027553618,108.15003598343512,Groundnut
102,63,52,19.550950169694275,50.82564933585034,6.616400742109815,83.44390666514141,Maize
91,53,62,29.864338908530335,80.53757859754899,7.188715271565559,228.1950737425929,Sugarcane
106,51,93,34.10815147687827,75.18508604091139,6.984901203479907,174.42686474950992,Banana
54,42,66,34.0689184422263,52.508539058173696,7.162435958883702,99.17114667411074,Cotton
75,44,67,24.735408601350883,44.01774183760221,6.068699391331959,82.204752182616,Cotton
65,47,63,30.7270409072349,56.73706066242117,7.166860643950993,71.17920061157716,Cotton
51,49,64,27.68999611796958,41.731184476866176,6.143419107681115,103.8929356216967,Groundnut
80,45,62,29.942140993186854,49.14494443421388,6.133075521792628,103.26765698032175,Cotton
87,48,40,28.109560199169202,76.8284487750364,6.6570756275623015,181.89092591078264,Sugarcane
119,51,51,33.222070848401614,83.23609974350609,7.129861795711681,228.8779831617061,Sugarcane
80,50,75,34.05479597473288,47.56511823105299,6.083894146128414,105.76526312848637,Cotton
109,50,59,24.838672233489067,72.45855072574105,6.7902044368152685,189.67540177931582,Sugarcane
73,44,83,21.47061566480124,52.90403520063229,7.211965033807289,76.75318798350898,Cotton
44,68,43,25.873437513061113,51.37800545170404,6.533318090110553,109.13709609122905,Groundnut
80,66,55,19.355019262003182,55.97941578371127,6.1305359379135655,120.31828541006058,Maize
98,56,79,26.039616276296716,75.852492138145,6.636268486810497,192.76484305156512,Sugarcane
65,55,67,27.92736994269236,52.67277470830478,6.689755761538946,63.862088013305815,Groundnut
105,46,74,25.472734813434716,75.08169264545812,6.2708356345262635,184.40667713454806,Rice
69,52,64,26.403050163692015,41.563098473102336,6.566879185372115,99.91762429143277,Cotton
71,62,60,23.679855486592068,58.960922293383064,6.020984361049074,122.70483253382554,Maize
40,41,45,26.356868588712018,44.003232715909824,6.296014321241435,78.9368575070742,Pulses
106,68,48,23.95316222683025,50.96275350468102,6.744360385765352,118.89199473033585,Maize
41,50,31,25.819087089046512,38.27332377032963,7.198900566038585,75.94995251937921,Pulses
95,70,49,28.212644717186848,73.61946230731735,6.267504838747675,295.0761321442062,Rice
90,62,56,22.08662419974431,80.99288087996541,6.009129670394423,201.3794683635811,Rice
47,59,39,19.813834724480415,35.86317664037095,7.107408861999769,44.01508856318456,Pulses
93,49,67,24.532462124728237,86.8660254670042,5.849989332129135,184.42748425963657,Rice
93,59,58,17.21533005535813,57.23259147562219,6.887880210565904,100.78500947691677,Wheat
81,46,40,18.107869045736585,56.10464553699684,6.7637288074540605,69.22300343709432,Wheat
115,54,44,34.7852911081047,69.1117474603051,6.973829450312458,211.15886778637267,Sugarcane
97,53,94,24.375789858160612,88.18675147581615,6.13573008230834,244.88367828060115,Banana
81,58,91,31.645901360997318,77.93722344405072,6.860512181890931,190.91017712462087,Banana
76,39,70,29.843529812500506,57.581579765243134,6.356566456431976,104.26355607809077,Cotton
110,61,73,34.743756740467795,77.08360133596189,5.607073849715335,248.78645522447175,Rice
92,40,67,21.26135010165464,59.46678107905754,5.821930617686029,83.61285281494945,Maize
98,77,85,33.1888630874259,86.57220775584028,6.38246332724624,133.20226517358327,Banana
51,38,31,15.201837126220067,30.852618273369952,7.016495073300867,93.29217109011077,Pulses
59,57,89,30.74823080911779,54.32651908651367,6.60808240147483,102.95980654102911,Cotton
53,40,33,20.359326048885652,46.220288753699215,7.406276906970403,92.19330550161979,Pulses
68,40,61,18.424143522941215,54.14959100419227,7.2472355065065095,65.10572927076281,Wheat
52,47,58,15.142250326025627,42.054518476815055,7.232352751460697,77.79640473538257,Pulses
82,62,43,28.212150914609566,55.333275659951084,6.845522227384507,125.78657989244437,Maize
115,52,94,32.648125675993455,75.22988977439744,6.124055494916335,143.9163288966984,Banana
80,40,44,17.128132259615665,53.45603387432195,6.176685443288119,54.318401574879786,Wheat
95,55,55,21.836887278317835,55.15893275156501,6.206531614011436,91.4362901766472,Maize
56,51,43,22.244268812088382,53.689022087007004,6.141784510397839,71.23439744061385,Groundnut
59,47,49,21.419730837027135,43.80931887562768,6.903694213456994,48.46180451708568,Pulses
68,52,62,28.222971282932438,54.49049835438039,6.12810061196048,57.40333793460312,Groundnut
56,63,44,24.67917323162709,42.607282695479455,6.8985762906858055,63.8420334425558,Groundnut
81,66,67,32.134034310845166,77.33704230796121,6.051045536028052,202.84311783927092,Sugarcane
84,66,59,24.533493000815568,44.89562121946349,6.104602376042734,73.29363715060549,Wheat
61,66,53,22.38496897114809,42.21347655245468,7.327634181942405,69.65835920460205,Wheat
87,57,81,27.29176841015025,44.95091131434287,6.1976990585332254,92.88929579797073,Cotton
36,38,49,18.091786173907195,46.76345344415823,7.499545814488604,59.34421060723897,Pulses
42,63,68,29.960737887570797,46.85440259555959,6.7560413937141055,63.72854021851913,Groundnut
118,68,61,31.116810388026444,65.17930421461153,7.273088355744292,192.09718603925418,Sugarcane
